field_1,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat,centroid_x,centroid_y,KG
467,Wasekamio and Turnor,Canada,North America,CanVec,1,0,368.98,593.74,8.72,4734.14,0.0,3,12.8,4.113,13322.0,420,1.78,2952.3,-108.422146,56.614583,-108.5005133,56.61206118,27
471,Granville,Canada,North America,SWBD,1,0,419.54,1147.1,15.8,13850.13,0.0,3,33.0,926.537,173.0,258,3.93,239625.2,-100.045556,56.491787,-100.2115549,56.3917296,27
472,,Canada,North America,CanVec,1,0,116.45,82.94,2.17,701.35,0.0,3,6.0,1.96,4141.6,452,1.2,571.0,-110.521176,56.481099,-110.4374847,56.51375806,27
479,Split,Canada,North America,CanVec,1,0,280.54,662.2,11.15,3415.74,0.0,3,12.2,2283.241,17.3,166,1.81,988809.6,-95.869856,56.273409,-96.17429473,56.18375874,27
482,,Canada,North America,CanVec,1,0,426.86,1191.87,16.27,6468.14,0.0,3,15.2,7.94,9428.6,415,1.98,5826.6,-108.204811,56.152784,-108.0749001,56.37633191,27
484,North Wabasca,Canada,North America,CanVec,1,0,101.2,81.71,2.29,1073.57,0.0,3,10.6,8.522,1458.1,540,2.03,3854.3,-113.865625,56.135417,-113.9279253,56.04667032,27
485,Otelnuc,Canada,North America,CanVec,1,0,128.84,234.17,5.82,1361.05,0.0,3,10.6,126.56,124.5,273,1.91,7596.3,-68.312889,56.109253,-68.20549308,56.16049539,27
489,,Canada,North America,CanVec,1,0,491.06,1884.97,24.0,16753.59,0.0,3,34.1,860.23,225.4,271,3.9,228618.6,-100.489041,55.976148,-100.475055,55.74618584,27
493,Ile-a-la-Crosse,Canada,North America,CanVec,1,0,431.88,730.52,9.92,8185.41,0.0,3,19.0,107.834,878.6,415,2.41,78584.4,-107.72798,55.925722,-107.7505497,55.55584955,27
494,Utikuma,Canada,North America,CanVec,1,0,253.72,136.56,2.42,727.41,0.0,3,2.9,7.389,1139.4,636,0.52,2462.6,-115.390625,55.925215,-115.4552031,55.86472569,27
498,Peter Pond,Canada,North America,CanVec,1,0,827.51,345.22,3.39,9516.38,0.0,1,11.5,18.032,6108.2,415,-1.0,13602.7,-108.464679,55.831148,-108.5561537,55.84178929,27
499,Churchill,Canada,North America,CanVec,1,0,543.87,417.95,5.06,4079.05,0.0,1,7.5,29.341,1609.1,415,-1.0,21084.7,-108.374584,55.816581,-108.3329938,55.97592039,27
500,Pinehouse,Canada,North America,CanVec,1,0,379.1,704.73,10.21,8243.2,0.0,3,21.7,194.97,489.3,379,2.8,106294.9,-106.186465,55.777014,-106.5447511,55.55274522,27
506,Winefred,Canada,North America,CanVec,1,0,126.16,82.26,2.07,1539.27,0.0,3,12.2,2.347,7590.8,590,2.18,1193.5,-110.515998,55.588586,-110.5663463,55.50645914,27
520,Sipiwesk,Canada,North America,Other,1,0,514.0,1602.76,19.94,4633.95,0.0,1,9.0,2436.855,22.0,185,-1.0,944137.6,-97.228677,55.21963,-97.70639252,55.02048991,27
521,Canoe,Canada,North America,CanVec,1,0,189.02,83.6,1.72,3617.74,0.0,3,19.1,1.297,32283.8,423,2.94,3281.9,-108.144807,55.218106,-108.2604583,55.17771085,27
523,Calling,Canada,North America,CanVec,1,0,138.13,50.59,1.21,2912.11,0.0,3,21.1,3.497,9638.3,589,3.44,1119.2,-113.202083,55.20625,-113.3134281,55.24171879,27
524,Plonge,Canada,North America,CanVec,1,0,238.32,105.62,1.93,3744.31,0.0,3,15.7,0.666,65070.4,446,2.35,791.6,-107.504492,55.188031,-107.2826968,55.11674739,27
525,Bear,Canada,North America,CanVec,1,0,148.38,394.79,9.14,931.47,0.0,3,6.3,12.68,850.2,200,1.18,1866.5,-95.806107,55.155881,-96.00715105,55.11586651,27
527,Egg,Canada,North America,CanVec,1,0,130.68,189.82,4.68,1437.15,0.0,3,11.0,25.538,651.3,370,1.98,7327.9,-105.357467,55.093386,-105.557493,55.06682685,27
529,,Canada,North America,CanVec,1,0,213.44,740.3,14.29,5164.23,0.0,3,24.2,29.825,2004.1,310,3.51,11575.3,-102.711557,55.019387,-102.9599132,55.13947249,27
530,Bienville,Canada,North America,CanVec,1,0,962.67,3229.19,29.36,12514.74,0.0,1,13.0,238.966,606.1,389,-1.0,14437.3,-73.275243,54.974767,-72.58543204,55.1354862,27
531,Biche,Canada,North America,CanVec,1,0,238.98,183.97,3.36,4687.19,0.0,3,19.6,12.327,4400.9,537,2.84,4274.5,-112.248958,54.959644,-112.1081135,54.8647414,27
532,Oxford,Canada,North America,CanVec,1,0,338.65,685.7,10.51,5115.41,0.0,3,15.1,63.909,926.4,186,2.09,8389.3,-95.27709,54.95162,-95.55910715,54.82143043,27
533,,Canada,North America,CanVec,1,0,114.23,343.88,9.08,1976.95,0.0,3,17.3,0.325,70404.1,310,3.03,419.4,-103.022351,54.934861,-102.8848616,54.93856761,27
534,Wapawekka,Canada,North America,CanVec,1,0,242.17,335.87,6.09,2289.65,0.0,3,9.5,4.344,6100.5,370,1.5,1940.6,-104.032292,54.928433,-104.6636479,54.9096732,26
535,Wekusko,Canada,North America,CanVec,1,0,175.34,237.81,5.07,4858.07,0.0,3,27.7,15.625,3598.6,253,4.13,4832.2,-99.666426,54.900121,-99.83002726,54.77302507,27
536,Primrose,Canada,North America,CanVec,1,0,436.35,237.11,3.2,4275.35,0.0,3,9.8,3.915,12639.4,595,1.35,3378.7,-109.694576,54.843551,-109.7358464,54.90246038,27
537,Deschambault,Canada,North America,CanVec,1,0,543.74,926.17,11.2,3350.0,0.0,1,6.2,22.555,1719.0,322,-1.0,8486.2,-103.135655,54.839659,-103.5046721,54.78622501,27
540,Laforge 2,Canada,North America,Other,2,1996,293.32,755.85,12.45,1840.0,1840.0,2,6.3,28.466,748.1,476,2.08,1601.0,-70.713631,54.821397,-70.77059956,54.65438408,27
542,,Canada,North America,CanVec,1,0,177.62,621.83,13.16,639.33,0.0,3,3.6,4.404,1680.2,205,0.7,2184.8,-97.334706,54.801811,-97.15703176,54.84453099,27
545,Smoothstone,Canada,North America,CanVec,1,0,277.7,111.9,1.89,6072.44,0.0,3,21.9,8.552,8218.3,475,3.02,2783.0,-106.792708,54.750923,-106.8386203,54.65797459,27
547,Dore,Canada,North America,CanVec,1,0,627.55,268.49,3.02,6840.33,0.0,1,10.9,1.941,40788.5,454,-1.0,2524.2,-107.586458,54.705994,-107.2894553,54.7676102,27
548,,Canada,North America,CanVec,1,0,286.17,864.27,14.41,1757.44,0.0,3,6.1,2438.845,8.3,205,0.99,938735.3,-97.875338,54.70039,-97.48773361,54.67306301,27
550,Reed,Canada,North America,CanVec,1,0,189.95,302.52,6.19,1807.21,0.0,3,9.5,7.115,2939.8,277,1.6,2644.7,-100.268746,54.65714,-100.3302898,54.64823779,27
554,Montreal,Canada,North America,CanVec,1,0,456.42,228.88,3.02,2857.94,0.0,3,6.3,16.81,1967.8,486,0.9,5357.0,-105.59784,54.541773,-105.7097757,54.29418256,27
558,Amisk,Canada,North America,CanVec,1,0,343.6,609.45,9.27,7025.36,0.0,3,20.4,40.075,2029.0,293,2.71,14540.9,-102.174004,54.4164,-102.2455928,54.58592806,26
559,Goose,Canada,North America,CanVec,1,0,135.35,110.5,2.68,1341.54,0.0,3,9.9,3.538,4388.7,279,1.79,2465.1,-101.680058,54.397895,-101.5309653,54.44890021,27
561,,Canada,North America,CanVec,1,0,120.72,77.59,1.99,758.04,0.0,3,6.3,0.559,15695.1,288,1.23,1961.0,-102.652612,54.381681,-102.7855716,54.36313883,27
564,Kiskitto,Canada,North America,CanVec,1,0,174.68,138.98,2.97,901.1,0.0,3,5.2,1.028,10145.4,210,0.95,923.8,-98.31875,54.330592,-98.57727447,54.27461885,27
566,,Canada,North America,CanVec,1,0,111.17,283.9,7.6,745.19,0.0,3,6.7,17.003,507.3,224,1.33,1588.5,-93.003125,54.229577,-92.96458945,54.16505084,27
567,Red Sucker,Canada,North America,CanVec,1,0,236.41,636.71,11.68,1971.36,0.0,3,8.3,20.192,1130.0,219,1.35,2304.9,-93.638059,54.204411,-93.82214979,54.11964148,27
569,Talbot,Canada,North America,CanVec,1,0,184.36,132.23,2.75,1628.87,0.0,3,8.8,0.224,84163.4,255,1.51,429.4,-99.817708,54.151176,-99.91217481,54.01835524,27
570,Clearwater,Canada,North America,CanVec,1,0,283.92,148.48,2.49,2471.63,0.0,3,8.7,0.325,88021.1,257,1.35,649.6,-100.911579,54.150665,-101.0797116,54.06372583,26
571,Little Sachigo,Canada,North America,CanVec,1,0,101.5,81.63,2.29,733.51,0.0,3,7.2,23.53,360.8,233,1.45,4411.1,-92.068929,54.148175,-92.12297533,54.14871581,27
574,Crean,Canada,North America,CanVec,1,0,125.02,124.27,3.14,2437.47,0.0,3,19.5,1.207,23373.2,524,3.29,396.0,-106.06875,54.085417,-106.18339,54.0699725,27
576,Island,Canada,North America,CanVec,1,0,964.63,3868.28,35.13,19388.98,0.0,1,20.1,76.666,2927.1,225,-1.0,13960.8,-94.51875,54.063463,-94.25399143,53.84897977,27
577,Rocky,Canada,North America,CanVec,1,0,111.44,140.17,3.75,883.04,0.0,3,7.9,0.292,35001.4,259,1.54,813.9,-101.638126,54.06194,-101.473191,54.124269,27
578,Playgreen,Canada,North America,Other,1,0,759.81,786.45,8.05,2236.15,0.0,1,2.9,2421.189,10.7,215,-1.0,925907.5,-97.773547,54.054932,-98.2205276,54.06014836,27
581,Cumberland,Canada,North America,CanVec,1,0,418.81,386.93,5.33,4738.3,0.0,3,11.3,45.856,1195.9,263,1.55,19771.2,-102.381075,53.958065,-102.2780746,54.11846183,27
583,William,Canada,North America,CanVec,1,0,114.82,128.39,3.38,1228.02,0.0,3,10.7,0.399,35621.9,263,1.99,430.1,-99.283084,53.93078,-99.36510989,53.89716168,27
584,Sachigo,Canada,North America,CanVec,1,0,228.1,256.7,4.79,2625.67,0.0,3,11.5,21.892,1388.2,245,1.81,3708.5,-92.146875,53.889842,-92.14185834,53.80867038,27
585,La Grande 4 Reservoir,Canada,North America,CanVec,2,1999,805.72,1523.88,15.14,19530.0,19530.0,2,24.2,716.494,315.5,372,-1.0,34525.2,-73.462687,53.886767,-73.36445237,53.98857969,27
586,Candle,Canada,North America,CanVec,1,0,131.68,73.9,1.82,1181.77,0.0,3,9.0,3.867,3537.1,491,1.65,1862.9,-105.161458,53.767026,-105.339521,53.82856907,27
587,Big Trout,Canada,North America,CanVec,1,0,644.1,655.98,7.29,10305.54,0.0,1,16.0,28.744,4149.6,206,-1.0,4491.7,-89.5622,53.761332,-90.16586204,53.78202246,27
597,Ossokamanuan Reservoir,Canada,North America,CanVec,2,2002,762.29,1942.32,19.85,3582.75,3582.75,1,4.7,457.549,90.6,475,-1.0,23180.2,-64.608708,53.400241,-64.81062996,53.42224373,27
600,Nichicun,Canada,North America,CanVec,1,0,282.47,1258.52,21.12,3077.47,0.0,3,10.9,126.048,282.6,527,1.64,5649.9,-70.863542,53.218116,-71.08906825,53.11640201,27
606,Ashuanipi,Canada,North America,CanVec,1,0,531.71,1295.5,15.85,6840.79,0.0,1,12.9,80.334,985.6,528,-1.0,4346.4,-66.250358,53.004339,-66.18246049,52.69441225,27
607,Atikonak,Canada,North America,CanVec,1,0,393.17,967.15,13.76,5097.84,0.0,3,13.0,289.63,203.7,485,1.77,15585.8,-64.663542,52.968247,-64.59409004,52.71156389,27
614,Red Deer,Canada,North America,CanVec,1,0,260.08,169.19,2.96,1374.73,0.0,3,5.3,20.486,776.7,259,0.89,13968.7,-101.187084,52.885431,-101.3487857,52.95084325,26
615,North Caribou,Canada,North America,CanVec,1,0,319.54,651.11,10.28,3099.85,0.0,3,9.7,22.016,1629.6,297,1.44,2464.3,-90.813322,52.860065,-90.61568319,52.76508897,27
617,Joseph,Canada,North America,CanVec,1,0,377.75,941.99,13.67,3810.79,0.0,3,10.1,135.693,325.0,505,1.43,6672.2,-64.953251,52.663618,-65.27686422,52.78986338,27
618,Swan,Canada,North America,CanVec,1,0,307.92,182.98,2.94,1696.56,0.0,3,5.5,12.112,1621.2,257,0.89,10035.2,-100.749145,52.642265,-100.7396752,52.49645038,26
620,Pelican,Canada,North America,CanVec,1,0,154.84,129.93,2.95,735.94,0.0,3,4.8,1.014,8400.3,253,0.91,1060.3,-100.307292,52.572208,-100.3182298,52.45547176,26
622,,Canada,North America,CanVec,1,0,182.8,76.11,1.59,1008.98,0.0,3,5.5,5.492,2126.4,170,1.0,516.2,-85.07882,52.255117,-85.19447155,52.31885117,27
629,,Canada,North America,SWBD,1,0,154.47,63.92,1.45,479.25,0.0,3,3.1,7.716,718.9,513,0.63,4572.7,-104.17926,51.918588,-104.0522126,51.9158903,26
631,,Canada,North America,CanVec,1,0,272.89,108.25,1.85,914.13,0.0,3,3.3,12.982,815.0,510,0.59,8684.5,-104.39375,51.86875,-104.3614131,51.88152967,26
632,Waterhen,Canada,North America,CanVec,1,0,160.03,261.76,5.84,434.03,0.0,3,2.7,78.688,63.8,250,0.56,54778.7,-99.551809,51.857996,-99.56767901,52.05654114,26
635,St. Martin,Canada,North America,CanVec,1,0,331.34,278.24,4.31,1067.47,0.0,3,3.2,171.653,72.0,241,0.55,81744.3,-98.32022,51.822806,-98.49721796,51.65134189,26
638,Pletipi,Canada,North America,CanVec,1,0,306.61,785.16,12.65,3579.67,0.0,3,11.7,104.774,395.4,529,1.71,4225.8,-69.916021,51.49375,-70.14993633,51.6781216,27
641,Dauphin,Canada,North America,CanVec,1,0,515.73,143.18,1.78,1207.9,0.0,1,2.3,14.332,975.5,258,-1.0,8948.4,-99.953125,51.438022,-99.77563912,51.28021069,26
643,Diefenbaker,Canada,North America,CanVec,2,253,391.72,750.71,10.7,9870.0,9870.0,2,25.2,262.165,435.7,551,2.99,118913.8,-106.864575,51.268741,-106.9076225,50.95254327,7
645,Albaniel,Canada,North America,CanVec,1,0,406.17,895.41,12.53,7772.63,0.0,3,19.1,189.736,474.1,386,2.46,9048.7,-73.126678,51.134826,-73.18742837,50.98705154,27
646,Trout,Canada,North America,CanVec,1,0,347.42,649.4,9.83,5810.4,0.0,3,16.7,8.861,7589.4,394,2.27,1164.3,-93.254931,51.128482,-93.31557155,51.20351459,26
647,,Canada,North America,CanVec,1,0,113.63,136.14,3.6,262.55,0.0,3,2.3,1.398,2173.6,245,0.52,1098.5,-98.5488,51.113856,-98.52080489,51.03601962,26
649,Evans,Canada,North America,CanVec,1,0,471.37,549.6,7.14,8110.43,0.0,3,17.2,244.384,384.1,239,2.17,15910.6,-76.864964,51.036106,-77.020085,50.86771156,27
652,,Canada,North America,CanVec,1,0,102.27,197.72,5.52,853.64,0.0,3,8.3,24.548,402.5,239,1.64,1957.3,-77.16875,50.927085,-77.38827019,50.84909773,27
654,,Canada,North America,CanVec,1,0,114.81,364.12,9.59,1478.28,0.0,3,12.9,69.231,247.1,332,2.34,11255.9,-88.986458,50.854756,-89.11673022,50.79634391,27
661,Kempt,Canada,North America,CanVec,2,2004,471.19,1089.96,14.16,2220.3,2220.3,2,4.7,97.555,263.4,490,2.61,4838.6,-70.528776,50.657279,-70.97773087,50.7660136,27
665,Kesagami,Canada,North America,CanVec,1,0,175.21,226.35,4.82,1011.15,0.0,3,5.8,12.342,948.2,262,1.05,1305.8,-80.152773,50.440057,-80.31300259,50.3066383,27
668,,Canada,North America,CanVec,1,0,119.91,205.14,5.28,1508.03,0.0,3,12.6,1079.582,16.2,241,2.27,60257.7,-77.669953,50.334087,-77.4505935,50.21033368,27
673,,Canada,North America,CanVec,1,0,304.07,112.18,1.81,1141.95,0.0,3,3.8,0.0,-1.0,663,0.64,13761.3,-105.947917,50.09375,-105.950764,50.08620028,26
676,Matagami,Canada,North America,CanVec,1,0,255.43,593.14,10.47,3973.43,0.0,3,15.6,1035.577,44.4,245,2.29,57310.7,-77.4748,50.083555,-77.69758471,49.89293788,27
683,Goeland,Canada,North America,CanVec,1,0,349.26,417.15,6.3,6149.84,0.0,3,17.6,589.652,120.7,260,2.37,30239.9,-76.91707,49.842438,-76.81267547,49.88348797,27
685,Wabigoon,Canada,North America,CanVec,1,0,178.83,566.95,11.96,2966.49,0.0,3,16.6,23.471,1462.8,367,2.63,2354.1,-92.844792,49.759562,-92.53867448,49.64642201,26
690,Waswanipi,Canada,North America,CanVec,1,0,204.14,221.21,4.37,3288.74,0.0,3,16.1,444.632,85.6,264,2.48,22437.7,-76.495572,49.66737,-76.41176758,49.56595064,26
691,,Canada,North America,SWBD,1,0,255.72,524.48,9.25,4076.8,0.0,3,15.9,2.715,17379.5,320,2.34,974.1,-94.78236,49.614383,-94.96630443,49.54717211,26
697,Pipmuacan Reservoir,Canada,North America,CanVec,2,2012,790.1,2084.45,20.92,13900.0,13900.0,2,17.6,266.923,602.7,393,-1.0,13679.4,-69.769792,49.354812,-70.140713,49.61774652,27
707,Abitibi,Canada,North America,Other,3,1405,946.77,1167.26,10.7,3313.7,1650.0,1,3.5,101.791,376.8,263,-1.0,9364.4,-80.577553,48.748146,-79.58974059,48.75791083,26
710,Rainy,Canada,North America,SWBD,3,731,826.48,2156.32,21.16,6611.8,866.5,1,8.0,311.645,245.6,334,-1.0,38038.1,-93.35603,48.618953,-93.24564119,48.72331597,26
712,Nighthawk,Canada,North America,CanVec,1,0,109.21,173.06,4.67,1471.64,0.0,3,13.5,32.361,526.3,271,2.46,2452.1,-80.989583,48.530584,-81.00437452,48.41983729,26
714,Malartic,Canada,North America,CanVec,1,0,112.12,206.09,5.49,1260.31,0.0,3,11.2,46.467,313.9,292,2.09,3186.5,-78.125638,48.465333,-78.10041388,48.34054867,26
716,Preissac,Canada,North America,CanVec,1,0,112.15,204.69,5.45,1598.93,0.0,3,14.3,14.613,1266.4,290,2.57,966.8,-78.357292,48.392772,-78.34120507,48.32923075,26
720,Meelpaeg,Canada,North America,CanVec,2,2356,314.12,566.21,9.01,4700.0,4700.0,2,15.0,31.072,1750.7,271,1.36,964.4,-56.77958,48.165993,-56.57779617,48.26265567,26
721,Fort Peck,United States of America,North America,SWBD,2,307,814.09,1215.21,12.01,23560.0,23560.0,2,28.9,306.445,889.8,679,-1.0,147429.4,-106.414583,48.001098,-106.8845301,47.7188538,7
723,Devils Lake,United States of America,North America,SWBD,1,0,343.2,428.1,6.52,2837.35,0.0,3,8.3,7.02,4678.0,435,1.23,8623.3,-98.603742,47.956952,-98.9344886,48.03634026,26
725,Banks Lake,United States of America,North America,SWBD,2,311,106.65,147.69,4.03,881.9,881.9,2,8.3,2.011,5075.7,475,9.6,714.8,-119.019462,47.939695,-119.2189745,47.78288207,7
732,Dozois,Canada,North America,CanVec,2,1412,328.96,1527.04,23.75,1874.9,1874.9,2,5.7,118.642,182.9,335,3.74,7587.6,-77.306734,47.613278,-77.02704704,47.47405748,26
733,Quinze,Canada,North America,CanVec,3,1413,328.99,534.52,8.31,9266.0,9266.0,2,28.2,348.962,307.3,260,3.22,23502.2,-79.239354,47.556366,-78.60537411,47.58204372,26
736,Cabonga,Canada,North America,CanVec,2,1414,434.11,2131.61,28.86,1300.5,1300.5,2,3.0,33.528,448.9,356,3.21,2227.1,-76.471875,47.311112,-76.51255239,47.28342647,26
738,Leech Lake Reservoir,United States of America,North America,SWBD,2,767,412.55,293.15,4.07,838.8,838.8,2,2.0,17.44,556.7,392,2.08,2938.5,-94.223518,47.251782,-94.42813879,47.17880181,26
744,St. Peter,Canada,North America,CanVec,1,0,333.51,236.83,3.66,1036.11,0.0,3,3.1,11066.23,1.1,1,0.53,986435.4,-72.587213,46.29205,-72.82296075,46.18969353,26
745,Nipissing,Canada,North America,CanVec,1,0,878.3,1217.85,11.59,3952.37,0.0,1,4.5,147.305,310.5,192,-1.0,10779.4,-80.012987,46.123592,-79.65010751,46.24391937,26
746,Mille Lacs,United States of America,North America,SWBD,1,0,516.15,128.66,1.6,4022.71,0.0,1,7.8,9.119,5105.7,377,-1.0,1067.8,-93.654812,46.115447,-93.66004063,46.23791395,26
750,Manitou,Canada,North America,CanVec,1,0,106.04,107.9,2.96,1680.06,0.0,3,15.8,2.167,8973.3,222,2.85,306.4,-81.996309,45.703585,-82.06887995,45.78248837,26
752,,Canada,North America,CanVec,1,0,150.98,176.95,4.06,855.15,0.0,3,5.7,10041.28,1.0,19,1.07,932539.3,-73.657783,45.416392,-73.83305032,45.38101087,26
759,Simcoe,Canada,North America,CanVec,1,0,767.03,393.4,4.01,10300.0,0.0,1,13.4,30.986,3847.3,216,-1.0,3695.7,-79.33959,44.743737,-79.32292937,44.47023554,26
762,Winnebago,United States of America,North America,SWBD,3,1493,645.53,284.69,3.16,4100.0,1356.8,1,6.4,136.851,346.8,226,-1.0,15194.9,-88.45459,44.185016,-88.43090279,44.00082163,25
763,Rossignol,Canada,North America,CanVec,2,2117,152.84,281.11,6.41,873.3,873.3,2,5.7,47.655,212.1,81,1.67,1611.1,-64.999131,44.157452,-65.14249218,44.2089447,26
772,Cayuga Lake,United States of America,North America,SWBD,2,1528,171.19,139.16,3.0,817.8,817.8,2,4.8,62.858,150.6,114,7.02,4210.6,-76.734399,42.946116,-76.71101939,42.69544461,25
774,Summer Lake,United States of America,North America,SWBD,1,0,108.97,59.82,1.62,415.22,0.0,3,3.8,0.0,-1.0,1261,0.82,1060.7,-120.74375,42.83125,-120.7506777,42.82430047,7
799,,United States of America,North America,SWBD,1,0,138.79,411.31,9.85,8187.25,0.0,3,59.0,461.47,205.3,1124,8.42,201928.8,-110.726722,37.365174,-110.5371746,37.63505154,5
801,Kentucky,United States of America,North America,GRanD,2,1753,574.74,735.46,8.65,7560.0,7560.0,2,13.2,2141.379,40.9,107,-1.0,104052.3,-88.268652,37.010296,-87.97522319,36.33398247,14
802,Lake Powell,United States of America,North America,SWBD,2,597,120.75,306.06,7.86,25070.0,25070.0,2,207.6,562.446,515.9,1124,4.53,278954.7,-111.485228,36.939635,-111.4272691,37.02139106,5
807,Oologah Lake,United States of America,North America,SWBD,2,1032,114.71,168.68,4.44,1923.3,1923.3,2,16.8,93.714,237.5,195,2.55,11137.8,-95.679416,36.424078,-95.60748577,36.54842773,14
812,Lake Mattamuskeet,United States of America,North America,Other,1,0,158.51,90.89,2.04,412.09,0.0,3,2.6,5.42,880.0,1,0.54,419.5,-76.069449,35.514845,-76.18566502,35.50785631,14
815,Eufaula Lake,United States of America,North America,SWBD,2,1077,354.96,694.57,10.4,4718.6,4718.6,2,13.3,200.28,272.7,179,3.06,122252.8,-95.357937,35.307952,-95.64050193,35.23344374,14
826,Grenada Lake,United States of America,North America,SWBD,2,1869,107.48,120.78,3.29,3357.7,3357.7,2,31.2,88.235,440.4,61,2.27,3434.9,-89.76874,33.814591,-89.72672193,33.85552192,14
828,Lake Marion,United States of America,North America,SWBD,2,1879,223.33,233.53,4.41,1517.2,1517.2,2,6.8,561.578,31.3,23,0.8,38209.6,-80.16573,33.452083,-80.26617545,33.48046635,14
829,Salton,United States of America,North America,SWBD,1,0,956.86,201.88,1.84,8560.0,0.0,1,8.9,25.481,3888.2,-71,-1.0,20050.8,-115.835417,33.335417,-115.7798306,33.31274733,4
830,Lake Moultrie,United States of America,North America,SWBD,2,1890,220.89,125.99,2.39,1369.2,1369.2,2,6.2,4.921,3220.3,21,0.89,387.5,-79.999023,33.240867,-80.07417141,33.30647519,14
836,Richland-Chambers Reservoir,United States of America,North America,SWBD,2,1238,156.51,196.7,4.44,2150.0,2150.0,2,13.7,30.591,813.5,97,1.22,5070.5,-96.102607,31.94808,-96.19504413,32.00514431,14
838,Toledo Bend Reservoir,United States of America,North America,SWBD,2,1269,599.62,729.59,8.4,6287.7,6287.7,2,10.5,193.925,375.3,52,-1.0,18647.4,-93.566547,31.174682,-93.75509745,31.52583849,14
839,Sam Rayburn Reservoir,United States of America,North America,SWBD,2,1275,380.2,481.6,6.97,7815.6,7815.6,2,20.6,88.498,1022.2,48,2.96,8970.7,-94.106215,31.064744,-94.35651553,31.24770576,14
841,Lake Livingston,United States of America,North America,SWBD,2,1287,219.58,115.52,2.2,2522.5,2522.5,2,11.5,255.379,114.3,42,2.61,43076.2,-95.015625,30.632678,-95.13975647,30.71430637,14
842,Lake Maurepas,United States of America,North America,SWBD,1,0,236.99,90.61,1.66,366.99,0.0,3,1.5,170.842,24.9,2,0.31,7782.1,-90.403254,30.285241,-90.50490893,30.25739692,14
843,Grand Lake,United States of America,North America,SWBD,1,0,190.81,130.53,2.67,287.37,0.0,3,1.5,145.022,22.9,0,0.32,7049.4,-92.843342,29.8651,-92.75470685,29.90776744,14
844,Calcasieu Lake,United States of America,North America,SWBD,1,0,256.31,272.58,4.8,1088.47,0.0,3,4.2,184.781,68.2,1,0.74,10159.3,-93.348536,29.837301,-93.30047469,30.03208333,14
846,White Lake,United States of America,North America,SWBD,1,0,225.56,75.46,1.42,292.3,0.0,3,1.3,10.407,325.1,0,0.27,505.8,-92.387097,29.737717,-92.50077593,29.74188611,14
847,Lake Salvador,United States of America,North America,SWBD,1,0,386.46,616.55,8.85,389.81,0.0,3,1.0,49.856,90.5,0,0.19,2089.8,-90.158715,29.574875,-90.25803226,29.6818789,14
849,Lake George,United States of America,North America,SWBD,1,0,185.24,90.69,1.88,1639.95,0.0,3,8.9,98.77,192.2,5,1.51,9991.4,-81.656392,29.389177,-81.58982802,29.2948015,14
852,Lake Apopka,United States of America,North America,SWBD,1,0,123.31,56.28,1.43,1332.32,0.0,3,10.8,5.097,3025.4,17,1.97,416.1,-81.672917,28.672085,-81.61529688,28.61857164,14
854,Lake Kissimmee,United States of America,North America,SWBD,2,1944,121.12,111.52,2.86,900.4,900.4,2,7.4,36.689,284.0,13,0.6,4026.1,-81.194247,27.806733,-81.26637658,27.90079244,14
856,Adjuntas,Mexico,North America,SWBD,2,1331,129.96,165.27,4.09,3900.0,3900.0,2,30.0,44.234,1020.5,126,1.26,14545.3,-98.666409,23.958898,-98.70183752,23.94263787,6
